539,Stephen Rose,81
540,Samuel Pett,81
541,Steve Hursell,80
542,Josh Tetley,80
543,Michael Wills,80
544,Andy Smilie,80
545,Dave Fraser,80
546,Clemens Arndt Lange,79
547,Alex Clark,79
548,Eddie Eccles,79
549,Kim Dreamer,79
550,Chris Nielson,79
551,Ian Hannam,79
552,Philipp Kartaev,79
553,Henrik Reschreiter,78
554,Stuart Hastings,78
555,Gaz Hughes,78
556,Andrew Burton,78
557,Sam Vaughan,78
558,Arron Hazell,78
559,Damien Medhurst,78
560,Francis Arthur,78
561,Ryan Dell,78
562,Andrew Johnson,78
563,Anthony Kirby,78
564,Sam Freeman,77
565,John McCarthy,77
566,Darran Palmer,77
567,Craig Reead,77
568,Matthew Austen,77
569,Chris Young,77
570,Barry White,77
571,Nicky Martin,76
572,Mike Austin,76
573,Ben Seymour,76
574,Sam Bolton,76
575,Paul Given,76
576,Joseph Carr,76
577,Euan Hogg,76
578,Tom Brown,76
579,Joshua Richards,75
580,Jon Lee,75
581,Ed Illsley,75
582,Sam Ryman,74
583,Matthew Byrne,74
584,Keith Winquist,74
585,Shaun Clarke,74
586,Hayden McMurray,74
587,David Ellis,74
588,Garry Marshall,74
589,Dave King,74
590,Kyle Edwards,74
591,James Allen,74
592,Dave Cooper,74
593,Daniel Parker,74
594,Marc Murphy,74
595,Sean Murray,73
596,Rob Cousins,73
597,Luke Garside,73
598,Gareth Wynn,73
599,John Kiddell,72
600,Nick Pilgrim,72
601,Spencer Talbot,72
602,Charles Sealey,72
603,James Thompson,72
604,Zac Rowe,72
605,Nick Hoen,72
606,Mike Parker,71
607,Phil Dodd,71
608,Hugh Wilson,71
609,Daniel Harston,71
610,Jon Green,71
611,James Johnson,71
612,Adam Button,71
613,Patrick Taylor,70
614,Brad Glover,70
615,Jordan,70
616,Christine Coram,70
617,Ryan Pearson,70
618,Tom Fownes,69
619,Paul Petford,69
620,Mal Edge,69
621,Ayton Hilmi,69
622,Colin Ruddell,69
623,James Roberts,68
624,Marius Helland Prestoy,68
625,Luke Torr,68
626,Tim Gibbs,68
627,Jon Kerr,68
628,Ian Marley,68
629,Shane Hurley,68
630,Simon McPolin,68
631,Wayne Kemp,67
632,Greg Davis,67
633,George Theodosopoulos,67
634,David Cook,67
635,Keith Baggott,67
636,Gavin Dorrigan,67
637,Alastair Maxwell,66
638,James Brown,66
639,John Lampe,66
640,Pablo Plaza Fernandez,66
641,Samuel Wakley,66
642,Phil Andreev,66
643,Josh Hardman,66
644,Len Buchanan,66
645,Scott Harmon,66
646,Matt Shepperson,66
647,Konstantinos Tampakis,66
648,JP Gains,65
649,Jason Stanyer,65
650,Kev Harrington,65
