NEW_EVENT_TAG,Krigsluntans Grandiosa Turnering 2019,23-11-2019,5
Olof Myrehed,Anders Ågerfalk,Olof Myrehed,Tim Strömqvist,Patrik Andersson,Olof Myrehed,Robin Lundkvist,Olof Myrehed,Martin Nygren,Olof Myrehed
Kennie Henriksson,Vilhelm Stokstad,Kennie Henriksson,Sandor Henriksson Andersson,UlfErling,Kennie Henriksson,Kennie Henriksson,Rickard Nilsson,Martin Vestin,Kennie Henriksson
Rasmus Nilsen,Jonathan Snygg,Jonathan Snygg,Rafael Pérez,Jonathan Snygg,Marcus Pettersson,Jonathan Snygg,Richardt Olsen,Sebastian Isheden,Jonathan Snygg
Mikael Magnusson,Aleksandar Zekovski,Craig Turner,Aleksandar Zekovski,Aleksandar Zekovski,Tim Strömqvist,Lillen Svensson,Aleksandar Zekovski,Aleksandar Zekovski,Kimmo Kokkarinen
Patrik Andersson,Regin Olsen,Henrik Fridström,Patrik Andersson,Patrik Andersson,Olof Myrehed,Martin Nygren,Patrik Andersson,Patrik Andersson,Robin Lundkvist
Simon Selberg,Mathias Ortlieb,Martin Vestin,Mathias Ortlieb,Mathias Ortlieb,David Morgenstern,Johan Börjesson,Mathias Ortlieb,Mathias Ortlieb,Richardt Olsen
Gustaf Sundin,Mattias hartzell,Vilhelm Stokstad,Gustaf Sundin,Marcus Hagberg,Gustaf Sundin,Tim Sköld,Gustaf Sundin,Gustaf Sundin,Linus Sjöström
Hugo Svanborg,robindjusberg,Lillen Svensson,robindjusberg,Aron Törnqvist,robindjusberg,robindjusberg,Albin Kellqvist,robindjusberg,Rickard Nilsson
Morten Winkel,Robin Lundkvist,Dennis Palmkvist,Robin Lundkvist,Robin Lundkvist,Martin Nygren,Robin Lundkvist,Olof Myrehed,Patrik Andersson,Robin Lundkvist
Henrik Fridström,Pontus Krontoft,Pontus Krontoft,Johan Svedlund,Kimmo Kokkarinen,Pontus Krontoft,Pontus Krontoft,Sandor Henriksson Andersson,Jesper melander,Pontus Krontoft
Adam Sääf,Andreas Angermund,Andreas Angermund,Jukka-Pekka Heikkinen,Andreas Angermund,Kim Ekström,Kimmo Kokkarinen,Andreas Angermund,Aron Törnqvist,Andreas Angermund
Linus Sjöström (thankee),Marcus Pettersson,Marcus Pettersson,Rickard Nilsson,Jonathan Snygg,Marcus Pettersson,Marcus Pettersson,Alfred Granberg,Tim Lundkvist,Marcus Pettersson
Richardt Olsen,Rickard Nilsson,Richardt Olsen,Adam Ardbäck,Michael A,Richardt Olsen,Jonathan Snygg,Richardt Olsen,Mathias Ortlieb,Richardt Olsen
Anders Gustavsson,Albin Kellqvist,Daniel Martinell,Albin Kellqvist,Albin Kellqvist,Johan Svedlund,robindjusberg,Albin Kellqvist,Albin Kellqvist,Robert Steneholm
Dan Alf,Niklas jansson,Simon Selberg,Dan Alf,Martin Vestin,Dan Alf,Dan Alf,Jakob Takanen,Adam Janson,Dan Alf
Frederik Denkvist,Jesper Nordqvist,Anders Gustavsson,Frederik Denkvist,Mikael Magnusson,Frederik Denkvist,David Bredenberg,Frederik Denkvist,Frederik Denkvist,johan skoglund
Erik Sundberg,Rickard Vikman,Morten Winkel,Erik Sundberg,Erik Sundberg,Alexander Örtensjö,Linus Sjöström (thankee),Erik Sundberg,Craig Turner,Erik Sundberg
Rafael Pérez,Mattias Nordin,Anttu,Mattias Nordin,David Bredenberg,Mattias Nordin,Mattias Nordin,Sebastian Hedberg,Mattias Nordin,Hugo Svanborg
Jukka-Pekka Heikkinen,Kim Ekström,Andreas Angermund,Jukka-Pekka Heikkinen,Jukka-Pekka Heikkinen,Regin Olsen,Ludvig Palmquist,Jukka-Pekka Heikkinen,Martin Dahbo,Jukka
Marcus Hagberg,Björn Malmborg,Andreas "Anjo" Johansson,Björn Malmborg,Björn Malmborg,Petter Myrehed,Björn Malmborg,Anton Ullvin,Tomas Vifell,Björn Malmborg
Petter Myrehed,Tim Lundkvist,Tim Lundkvist,Mattias hartzell,Lars stålkäft Lindholm,Tim Lundkvist,Andreas Raland,Tim Lundkvist,Tim Lundkvist,Marcus Pettersson
Johan Svedlund,johan skoglund,Pontus Krontoft,Johan Svedlund,Albin Kellqvist,Johan Svedlund,Johan Svedlund,Kim Ekström,Henrik Fridström,Johan Svedlund
Vilhelm Stokstad,Gustaf Sundin,Kennie Henriksson,Vilhelm Stokstad,Anttu,Vilhelm Stokstad,Vilhelm Stokstad,Anders Ågerfalk,Johan Börjesson,Vilhelm Stokstad
UlfErling,Martin Dahbo,Sebastian Hedberg,Martin Dahbo,Martin Dahbo,Jesper Nordqvist,Mikael Isaksson,Martin Dahbo,Martin Dahbo,Jukka
Robin Slätt,Robert Steneholm,Robert Steneholm,Rickard Vikman,Sebastian Hedberg,Robert Steneholm,Robert Steneholm,Alexander Örtensjö,Albin Kellqvist,Robert Steneholm
Sandor Henriksson Andersson,Michael A,Kennie Henriksson,Sandor Henriksson Andersson,Sandor Henriksson Andersson,Folke Byfors,Pontus Krontoft,Sandor Henriksson Andersson,Anttu,Sandor Henriksson Andersson
Folke Byfors,Tim Strömqvist,Folke Byfors,Anton Ullvin,Sandor Henriksson Andersson,Folke Byfors,Rafael Pérez,Folke Byfors,Daniel Martinell,Folke Byfors
Kimmo Kokkarinen,Ludvig Palmquist,Lars stålkäft Lindholm,Ludvig Palmquist,Ludvig Palmquist,Morten Winkel,Ludvig Palmquist,Jukka-Pekka Heikkinen,Robin Slätt,Ludvig Palmquist
Gustav Åkman,Alfred Granberg,Hugo Svanborg,Gustav Åkman,Gustav Åkman,Fredrik hartzell,Andreas "Anjo" Johansson,Gustav Åkman,Erik Sala,Gustav Åkman
Olof Myrehed,Anders Ågerfalk,Anders Ågerfalk,Jesper Nordqvist,Anders Ågerfalk,Anton Ullvin,Vilhelm Stokstad,Anders Ågerfalk,Samuel Jansson,Anders Ågerfalk
Patrik Andersson,Regin Olsen,Regin Olsen,Michael A,Jukka-Pekka Heikkinen,Regin Olsen,Niklas jansson,Regin Olsen,UlfErling,Regin Olsen
Folke Byfors,Tim Strömqvist,Olof Myrehed,Tim Strömqvist,Aleksandar Zekovski,Tim Strömqvist,Tim Strömqvist,johan skoglund,Simon Selberg,Tim Strömqvist
Adam Ardbäck,Alexander Örtensjö,Richardt Olsen,Adam Ardbäck,Rickard Nilsson,Adam Ardbäck,Hugo Svanborg,Adam Ardbäck,Jonas Fredriksson,Adam Ardbäck
Clemens Lange,Alfred Granberg,Adam Sääf,Clemens Lange,Mikael Isaksson,Clemens Lange
Gustaf Sundin,Mattias hartzell,Tim Lundkvist,Mattias hartzell,Andreas "Anjo" Johansson,Mattias hartzell,Mattias hartzell,Rickard Vikman,David Bredenberg,Mattias hartzell
Gustav Åkman,Alfred Granberg,Alfred Granberg,Fredrik hartzell,Clemens Lange,Alfred Granberg,Marcus Pettersson,Alfred Granberg,Jonas Rådemar,Alfred Granberg
Richardt Olsen,Rickard Nilsson,Marcus Pettersson,Rickard Nilsson,Rickard Nilsson,Adam Ardbäck,Kennie Henriksson,Rickard Nilsson,robindjusberg,Rickard Nilsson
Johan Svedlund,johan skoglund,Petter Myrehed,johan skoglund,johan skoglund,Andreas johansson borås,Tim Strömqvist,johan skoglund,Frederik Denkvist,johan skoglund
Dan Alf,Niklas jansson,Adam Sääf,Niklas jansson,Linus Sjöström (thankee),Niklas jansson,Niklas jansson,Regin Olsen,Jesper Nordqvist,Niklas jansson
Fredrik hartzell,Andreas johansson borås,Alfred Granberg,Fredrik hartzell,Gustav Åkman,Fredrik hartzell,Morten Winkel,Fredrik hartzell,Lillen Svensson,Fredrik hartzell
Frederik Denkvist,Jesper Nordqvist,Anders Ågerfalk,Jesper Nordqvist,Martin Dahbo,Jesper Nordqvist,Craig Turner,Jesper Nordqvist,Jesper Nordqvist,Niklas jansson
Jukka-Pekka Heikkinen,Kim Ekström,Kim Ekström,Jakob Takanen,Andreas Angermund,Kim Ekström,Johan Svedlund,Kim Ekström,Petter Myrehed,Kim Ekström
Anton Ullvin,Jakob Takanen,Folke Byfors,Anton Ullvin,Anders Ågerfalk,Anton Ullvin,Björn Malmborg,Anton Ullvin,Rasmus Nilsen,Anton Ullvin
Erik Sundberg,Rickard Vikman,Robert Steneholm,Rickard Vikman,Rickard Vikman,Jakob Takanen,Mattias hartzell,Rickard Vikman,David Morgenstern,Rickard Vikman
Mathias Ortlieb,David Morgenstern,Aron Törnqvist,David Morgenstern,David Morgenstern,Rickard Vikman
Sandor Henriksson Andersson,Michael A,Regin Olsen,Michael A,Michael A,Richardt Olsen,Anders Gustavsson,Michael A,Tim Sköld,Michael A
Adam Ardbäck,Alexander Örtensjö,Alexander Örtensjö,Andreas johansson borås,Erik Sundberg,Alexander Örtensjö,Robert Steneholm,Alexander Örtensjö,Andreas Raland,Alexander Örtensjö
Fredrik hartzell,Andreas johansson borås,Alexander Örtensjö,Andreas johansson borås,johan skoglund,Andreas johansson borås,Lars stålkäft Lindholm,Andreas johansson borås,Alexander Hansen,Andreas johansson borås
Anton Ullvin,Jakob Takanen,Kim Ekström,Jakob Takanen,Rickard Vikman,Jakob Takanen,Dan Alf,Jakob Takanen,Marcus Hagberg,Jakob Takanen
