Aug2018,Hosts of Slaanesh,62.1967619748,4
Aug2018,Phoenix Temple,74.9550822805,1
Aug2018,Order,49.5404450711,6
Aug2018,Free Peoples,48.3413636823,2
Aug2018,Stormcast Eternals,44.3629994241,22
Aug2018,Maggotkin of Nurgle,56.6183832611,17
Aug2018,Legion of Blood,55.18430347,3
Aug2018,Clan Skryre,64.4380396159,3
Aug2018,Sylvaneth,60.9975553538,15
Aug2018,Nighthaunt,52.9681032485,15
Aug2018,Beastclaw Raiders,28.9999600241,6
Aug2018,Ironjawz,39.7185726368,9
Aug2018,Chaos,50.0,5
Aug2018,Blades of Khorne,53.7483072697,10
Aug2018,Brayherd,38.5270748855,3
Aug2018,Seraphon,26.127387023,9
Aug2018,Disciples of Tzeentch,58.2515646821,13
Aug2018,Moonclan,39.6649951252,4
Aug2018,Bonesplitterz,45.4847764066,2
Aug2018,Clan Pestilens,43.3816167389,3
Aug2018,Flesh Eater Courts,52.1515066041,4
Aug2018,Destruction,29.2232306108,9
Aug2018,Legion of Night,28.4424719894,2
Aug2018,Kharadron Overlords,31.9471959076,2
Aug2018,Legions of Nagash,75.9868469638,2
Aug2018,Spiderfang Grots,19.0786952853,3
Aug2018,Legion of Azgorh,54.973822483,1
Aug2018,Warherds,45.026177517,1
Aug2018,Fyreslayers,38.5270748855,3
Aug2018,Order Draconis,47.6595185328,2
Aug2018,Slaves to Darkness,26.5985529049,1
Aug2018,Death,66.9125611959,1
Aug2018,Gutbusters,42.6155641173,1
Aug2018,Darkling Covens,25.1361083517,1
Jul2018,Stormcast Eternals,39.5683894264,17
Jul2018,Blades of Khorne,45.3932602264,6
Jul2018,Order Draconis,76.7346749045,2
Jul2018,Daughters of Khaine,63.5302426288,7
Jul2018,Idoneth Deepkin,70.8640895379,3
Jul2018,Maggotkin of Nurgle,42.4757923709,6
Jul2018,Fyreslayers,76.1832411282,1
Jul2018,Ironjawz,65.2843586487,2
Jul2018,Moonclan,54.973822483,3
Jul2018,Sylvaneth,34.9634337548,8
Jul2018,Nighthaunt,54.354746906,5
Jul2018,Flesh Eater Courts,70.1621473542,1
Jul2018,Clan Skryre,69.4526075305,1
Jul2018,Legion of Night,58.4590672771,10
Jul2018,Bonesplitterz,59.6456633351,3
Jul2018,Chaos,40.3543366649,5
Jul2018,Seraphon,41.9449331051,2
Jul2018,Warherds,53.2436226035,1
Jul2018,Hosts of Slaanesh,23.1913985156,3
Jul2018,Legion of Azgorh,51.6231542197,1
Jul2018,Disciples of Tzeentch,42.7344267988,5
Jul2018,Destruction,38.4093089098,2
Jul2018,Order,36.8518106084,2
Jul2018,Beastclaw Raiders,35.1837146961,6
Jul2018,Free Peoples,28.8677341529,4
Jul2018,UNKNOWN_ARMY,27.0776872301,1
Jul2018,Kharadron Overlords,35.06045512,2
Jul2018,Clan Pestilens,58.6577601142,3
Jul2018,Legions of Nagash,64.6169766673,3
Jul2018,Grand Host of Nagash,62.8591423888,1
Jun2018,Legion of Blood,52.3303358756,2
Jun2018,Ironjawz,32.3696681994,9
Jun2018,Grand Host of Nagash,73.0519635853,2
Jun2018,Legion of Night,74.8289783142,1
Jun2018,Hosts of Slaanesh,66.6797117981,2
Jun2018,Disciples of Tzeentch,54.7488360304,11
Jun2018,Maggotkin of Nurgle,56.1357460993,15
Jun2018,Daughters of Khaine,66.1885187459,11
Jun2018,Blades of Khorne,37.1561780809,6
Jun2018,Legion of Sacrement,54.0995171411,1
Jun2018,Flesh Eater Courts,61.2433687615,2
Jun2018,Brayherd,36.0974866175,2
Jun2018,Idoneth Deepkin,60.5416780653,4
Jun2018,Sylvaneth,48.8106788598,8
Jun2018,Beastclaw Raiders,29.5657355788,5
Jun2018,Kharadron Overlords,41.3422398858,5
Jun2018,Stormcast Eternals,36.4438071794,14
Jun2018,Warherds,23.5581447156,1
Jun2018,Chaos,22.0039794277,1
Jun2018,Destruction,19.7945226099,2
Jun2018,Order,64.7225609253,3
Jun2018,Seraphon,67.6303318006,5
Jun2018,Clan Skryre,66.9125611959,3
Jun2018,Legions of Nagash,46.04678925,14
Jun2018,Fyreslayers,34.5878738127,4
Jun2018,Order Draconis,45.2511639696,1
Jun2018,Moonclan,41.3422398858,1
Jun2018,Skaven,33.8114812541,1
Jun2018,Beastmen,33.0874388041,1
Jun2018,Swifthawk Agents,20.1794878396,1
May2018,Daughters of Khaine,71.1107306697,6
May2018,Disciples of Tzeentch,59.7531988974,10
May2018,Maggotkin of Nurgle,50.0,17
May2018,Idoneth Deepkin,74.708374175,2
May2018,Seraphon,61.4729251145,9
May2018,Stormcast Eternals,47.6741558275,13
May2018,Grand Host of Nagash,45.3562102995,7
May2018,Sylvaneth,50.0,5
May2018,Legion of Blood,59.2248711703,1
May2018,Legion of Sacrement,60.6418568644,4
May2018,Beastclaw Raiders,26.0544818345,5
May2018,Warherds,43.5655309646,2
May2018,Kharadron Overlords,49.075649562,8
May2018,Order,46.1662473538,54
May2018,Clan Pestilens,32.0369190901,1
May2018,Blades of Khorne,30.7205223191,3
May2018,Chaos,54.8681676694,34
May2018,Flesh Eater Courts,22.4125728493,3
May2018,UNKNOWN_ARMY,58.0011569559,13
May2018,Wanderers,43.3522214229,2
May2018,Ironjawz,29.4175929298,6
May2018,Free Peoples,34.3162927259,1
May2018,Fyreslayers,68.212291025,4
May2018,Legion of Night,61.4729251145,5
May2018,Moonclan,48.5340070523,2
May2018,Destruction,30.3673112925,6
May2018,Bonesplitterz,53.4862957284,5
May2018,Nighthaunt,27.0981090144,1
May2018,Clan Skryre,67.3360570945,2
May2018,Phoenix Temple,27.98344636,1
May2018,Death,54.1179038688,14
Apr2018,Kharadron Overlords,63.6686323812,4
Apr2018,Legions of Nagash,50.0,7
Apr2018,Disciples of Tzeentch,69.1462461274,3
Apr2018,Order,64.6169766673,1
Apr2018,Seraphon,59.8706325683,1
Apr2018,Maggotkin of Nurgle,35.3830233327,9
Apr2018,Bonesplitterz,40.1293674317,3
Apr2018,Chaos,58.6577601142,3
Apr2018,UNKNOWN_ARMY,49.2328860505,90
Apr2018,Ironjawz,48.0320911664,2
Apr2018,Stormcast Eternals,40.0905301812,6
Apr2018,Destruction,27.98344636,3
Apr2018,Skaven,40.1293674317,1
Apr2018,Moonclan,72.01655364,1
Apr2018,Daughters of Khaine,66.9125611959,1
Apr2018,Grand Host of Nagash,48.554513246,4
Apr2018,Sylvaneth,47.1622134176,2
Apr2018,Dispossessed,30.4879791459,1
Apr2018,Blades of Khorne,21.1252377609,1
Mar2018,Disciples of Tzeentch,51.3415811699,20
Mar2018,Daughters of Khaine,68.1234562449,3
Mar2018,Stormcast Eternals,54.9685798222,12
Mar2018,Grand Host of Nagash,47.3168376601,5
Mar2018,Seraphon,50.0,7
Mar2018,Maggotkin of Nurgle,41.0400101425,12
Mar2018,Fyreslayers,60.6123948143,7
Mar2018,Wanderers,50.0,1
Mar2018,Ironjawz,34.3162927259,3
Mar2018,Bonesplitterz,54.2904603154,2
Mar2018,Phoenix Temple,31.8765437551,1
Mar2018,Warherds,24.1239093986,2
Mar2018,Beastclaw Raiders,22.9533325586,1
Mar2018,Chaos,39.1152764793,3
Mar2018,Order,50.0,8
Mar2018,Clan Pestilens,62.9445287985,2
Mar2018,Legions of Nagash,55.7973519498,3
Mar2018,Brayherd,38.5270748855,1
Mar2018,Flesh Eater Courts,60.6599290848,2
Mar2018,Blades of Khorne,59.1056356411,5
Mar2018,Skaven,41.9197935433,2
Mar2018,Sylvaneth,51.8288167351,4
Mar2018,Kharadron Overlords,51.5880590682,4
Mar2018,Disciples of Khaine,38.5270748855,1
Mar2018,Free Peoples,44.2685983761,2
Mar2018,Nighthaunt,37.6148926439,2
Mar2018,Legion of Night,33.5151267989,6
Mar2018,Clan Skryre,52.0963975797,2
Mar2018,Order Draconis,65.2266707518,1
Mar2018,Moonclan,64.3720348997,1
Mar2018,Legion of Blood,56.4025841658,1
Mar2018,Hosts of Slaanesh,49.0836526598,2
Mar2018,Legion of Sacrement,40.0022264871,1
Mar2018,Darkling Covens,30.6225141536,1
Mar2018,Everchosen,25.2142393673,1
Mar2018,Spiderfang Grots,20.3567094942,1
Feb2018,Maggotkin of Nurgle,61.4729251145,8
Feb2018,UNKNOWN_ARMY,50.0,15
Feb2018,Stormcast Eternals,38.5566813882,10
Feb2018,Disciples of Tzeentch,73.2166947526,6
Feb2018,Brayherd,47.3168376601,1
Feb2018,Hosts of Slaanesh,72.01655364,3
Feb2018,Wanderers,28.3731613946,4
Feb2018,Ironjawz,27.0254127251,4
Feb2018,Grand Host of Nagash,66.8704489818,2
Feb2018,Warherds,66.9125611959,1
Feb2018,Phoenix Temple,55.7973519498,1
Feb2018,Kharadron Overlords,54.354746906,3
Feb2018,Gutbusters,47.0936215583,1
Feb2018,Blades of Khorne,49.7588785255,4
Feb2018,Sylvaneth,26.0830670447,2
Feb2018,Nighthaunt,27.98344636,1
Feb2018,Moonclan,25.5831641348,1
Feb2018,Chaos,30.9110304059,2
Feb2018,Destruction,49.4651322629,2
Feb2018,Legions of Nagash,46.762838604,4
Feb2018,Bonesplitterz,37.1408576112,1
Feb2018,Dispossessed,22.1949732351,1
Feb2018,Order Draconis,68.6555805264,1
Feb2018,Free Peoples,65.1320829061,1
Feb2018,Soulblight,57.7086053844,1
Feb2018,Fyreslayers,42.2913946156,1
Feb2018,Legion of Blood,31.3444194736,1
Feb2018,Tempests Eye,27.98344636,1
Feb2018,Seraphon,24.8076378732,1
Jan2018,Maggotkin of Nurgle,47.6741558275,11
Jan2018,Order Draconis,64.1927431552,2
Jan2018,Blades of Khorne,42.2552282118,12
Jan2018,Chaos,40.4539129567,8
Jan2018,Stormcast Eternals,44.5009840574,32
Jan2018,Flesh Eater Courts,53.2436226035,7
Jan2018,Kharadron Overlords,58.0888370581,11
Jan2018,Sylvaneth,48.5924174998,10
Jan2018,Fyreslayers,54.0520135644,11
Jan2018,Wanderers,68.2798129656,2
Jan2018,Order,34.9515847417,7
Jan2018,Bonesplitterz,76.7050140736,5
Jan2018,Disciples of Tzeentch,51.4531892208,24
Jan2018,Destruction,54.6437897005,7
Jan2018,Seraphon,48.3768457803,19
Jan2018,Deathlords,65.8485514831,3
Jan2018,Ironjawz,48.1004862635,14
Jan2018,Soulblight,38.5270748855,3
Jan2018,Spiderfang Grots,57.6961469031,2
Jan2018,Death,50.0,12
Jan2018,Eshin,35.1039322488,2
Jan2018,Warherds,46.5137042716,1
Jan2018,Dispossessed,45.3562102995,1
Jan2018,Nighthaunt,29.9791595469,1
Jan2018,Slaves to Darkness,28.9732394255,3
Jan2018,Daughters of Khaine,22.2613530709,2
Jan2018,Tomb Kings,78.8747622391,1
Jan2018,Hosts of Slaanesh,55.7973519498,3
Jan2018,Skaven,66.9125611959,1
Jan2018,Clan Pestilens,49.2150652749,2
Jan2018,Clan Skryre,40.7751288297,3
Jan2018,Moonclan,32.1099813221,2
Jan2018,Legion of Azgorh,72.01655364,1
Jan2018,Beastclaw Raiders,26.0544818345,5
Jan2018,Fatesworne,71.5582279608,1
Jan2018,Gutbusters,43.5341616373,1
Dec2017,Sylvaneth,61.1817211397,2
Dec2017,Disciples of Tzeentch,50.0,3
Dec2017,Stormcast Eternals,35.3830233327,3
Dec2017,Goulkin,64.6169766673,1
Dec2017,Slaves to Darkness,59.8706325683,1
Dec2017,Blades of Khorne,54.973822483,1
Dec2017,Clan Pestilens,40.1293674317,1
Dec2017,Moonclan,30.8537538726,1
Dec2017,Chaos,26.5985529049,1
Nov2017,Flesh Eater Courts,36.9155479919,9
Nov2017,Bonesplitterz,66.0314220069,4
Nov2017,Blades of Khorne,42.4298408828,13
Nov2017,Death,37.5722052961,14
Nov2017,Disciples of Tzeentch,53.5882089741,14
Nov2017,Kharadron Overlords,55.6926705575,7
Nov2017,Clan Eshin,38.5270748855,1
Nov2017,Brayherd,35.721645627,3
Nov2017,Destruction,46.6258924112,5
Nov2017,Stormcast Eternals,59.342114132,22
Nov2017,Order Draconis,74.4168358652,1
Nov2017,Khorne Bloodbound,72.01655364,1
Nov2017,Fyreslayers,70.9221636272,10
Nov2017,Seraphon,57.8616218257,8
Nov2017,Soulblight,56.6837555335,6
Nov2017,Order,52.0877630463,8
Nov2017,Hosts of Slaanesh,47.4629888207,5
Nov2017,Beastclaw Raiders,34.7017625237,2
Nov2017,Ironjawz,33.0874388041,13
Nov2017,Sylvaneth,48.7308523491,15
Nov2017,Pestilence,19.0786952853,1
Nov2017,Chaos,73.1920370956,4
Nov2017,Clan Pestilens,55.6115995622,1
Nov2017,Fatesworne,70.0208404531,1
Nov2017,Skaven,58.1924071951,1
Nov2017,Warherds,47.7954964293,2
Nov2017,Gutbusters,37.5173511826,1
Nov2017,Slaves to Darkness,35.129811578,1
Nov2017,Maggotkin of Nurgle,25.2682478062,2
Nov2017,Nighthaunt,24.0659483444,2
Oct2017,Chaos,47.6741558275,19
Oct2017,Death,43.5504457662,10
Oct2017,Order,47.8941362526,14
Oct2017,Destruction,38.5270748855,5
Oct2017,Ironjawz,56.4922473168,5
Oct2017,Sylvaneth,57.9082917161,6
Oct2017,Stormcast Eternals,53.4480808576,17
Oct2017,Disciples of Tzeentch,68.4651840943,4
Oct2017,Legion of Azgorh,63.7151299385,2
Oct2017,Kharadron Overlords,59.3381164951,4
Oct2017,Blades of Khorne,75.2599354273,3
Oct2017,Fyreslayers,61.7177772925,3
Oct2017,Clan Skryre,71.474742413,1
Oct2017,Bonesplitterz,68.1110184394,2
Oct2017,Seraphon,41.2486322445,5
Oct2017,Hosts of Slaanesh,58.7513677555,3
Oct2017,Flesh Eater Courts,35.3830233327,7
Oct2017,Clan Pestilens,54.973822483,1
Oct2017,Daughters of Khaine,54.2117274948,1
Oct2017,Moonclan,31.5411335648,2
Oct2017,Maggotkin of Nurgle,21.2412926137,3
Oct2017,Gutbusters,27.8756861522,1
Oct2017,Eshin,27.2334002236,1
Oct2017,UNKNOWN_ARMY,23.5407432374,1
Oct2017,Beastclaw Raiders,21.8035173095,1
Sep2017,Stormcast Eternals,41.4999568358,30
Sep2017,Disciples of Tzeentch,69.09051757,21
Sep2017,Bonesplitterz,76.421801752,3
Sep2017,Ironjawz,51.5282846828,10
Sep2017,Free Peoples,58.3339047405,3
Sep2017,Seraphon,61.0477745628,10
Sep2017,Chaos,40.5170976476,16
Sep2017,Nighthaunt,57.1316629199,6
Sep2017,Sylvaneth,46.9100308754,13
Sep2017,Blades of Khorne,46.9377710268,14
Sep2017,Kharadron Overlords,46.2908487014,6
Sep2017,Soulblight,62.4494929444,3
Sep2017,Order,54.1923746958,6
Sep2017,Fyreslayers,69.6515554887,2
Sep2017,Wanderers,41.5996047577,2
Sep2017,Destruction,30.948221972,4
Sep2017,Clan Pestilens,44.2659122314,1
Sep2017,Flesh Eater Courts,43.0200871164,10
Sep2017,Death,40.5016051873,5
Sep2017,Deathlords,32.5662199542,1
Sep2017,Beastclaw Raiders,55.7244767362,3
Sep2017,Maggotkin of Nurgle,21.4115870967,6
Sep2017,Hosts of Slaanesh,77.0983174106,1
Sep2017,Daughters of Khaine,71.3920067264,1
Sep2017,Darkling Covens,48.6746445403,1
Sep2017,Clan Skryre,44.2755232638,1
Sep2017,Spiderfang Grots,22.9016825894,1
Aug2017,Disciples of Tzeentch,70.7767693892,9
Aug2017,Bonesplitterz,45.0535841442,2
Aug2017,Beastclaw Raiders,55.0359451233,4
Aug2017,Chaos,37.149098888,16
Aug2017,Fyreslayers,50.0,1
Aug2017,Order,41.4910457163,24
Aug2017,Stormcast Eternals,61.4729251145,11
Aug2017,Death,35.7711228906,9
Aug2017,Sylvaneth,72.01655364,5
Aug2017,Brayherd,56.9460183208,1
Aug2017,Blades of Khorne,52.2634533969,8
Aug2017,Seraphon,30.2566500524,2
Aug2017,Wanderers,29.9791595469,1
Aug2017,Kharadron Overlords,72.01655364,5
Aug2017,Ironjawz,48.5458450894,5
Aug2017,Destruction,64.2288771094,3
Aug2017,Squigs,68.2235189927,1
Aug2017,Free Peoples,65.5805276362,1
Aug2017,Soulblight,58.6577601142,1
Aug2017,Skinks ,55.7973519498,1
Aug2017,Goblins ,45.645253094,1
Aug2017,Wood Elves,42.7676919078,1
Aug2017,Ogre Kingdoms,37.1408576112,1
Aug2017,Flesh Eater Courts,27.5357334668,2
Aug2017,Dwarfs,21.1252377609,1
Jul2017,Bonesplitterz,74.0726152959,2
Jul2017,Kharadron Overlords,68.9954794975,4
Jul2017,Stormcast Eternals,43.8642539007,7
Jul2017,Disciples of Tzeentch,59.6158000236,8
Jul2017,Sylvaneth,34.0255946451,5
Jul2017,Destruction,46.8305643768,22
Jul2017,Order,42.1200086247,30
Jul2017,Chaos,52.3786422803,35
Jul2017,Blades of Khorne,42.6628526644,2
Jul2017,Ironjawz,58.1558594768,1
Jul2017,Moonclan,50.0,1
Jul2017,Beastclaw Raiders,41.8441405232,1
Jul2017,Nighthaunt,35.9313598898,1
Jul2017,Death,48.4137159752,19
Jul2017,Khorne Bloodbound,27.98344636,1
Jul2017,UNKNOWN_ARMY,45.2511639696,1
Jun2017,Order,42.1184707663,13
Jun2017,Disciples of Tzeentch,66.9125611959,5
Jun2017,Chaos,61.4729251145,19
Jun2017,Stormcast Eternals,47.822626547,16
Jun2017,Death,46.5137042716,11
Jun2017,Flesh Eater Courts,45.6542889585,2
Jun2017,Sylvaneth,51.3464841285,6
Jun2017,UNKNOWN_ARMY,29.4024078348,3
Jun2017,Kharadron Overlords,43.5422425056,4
Jun2017,Bonesplitterz,50.0,3
Jun2017,Soulblight,50.0,1
Jun2017,Ironjawz,41.3422398858,3
Jun2017,Blades of Khorne,33.2865781597,8
Jun2017,Seraphon,21.549461421,1
Jun2017,Destruction,60.1506354848,6
May2017,Disciples of Tzeentch,67.3189085602,10
May2017,Destruction,52.9063784417,19
May2017,Chaos,41.3422398858,21
May2017,Sylvaneth,62.785160655,4
May2017,Ironjawz,40.1293674317,5
May2017,Kharadron Overlords,56.1334859235,4
May2017,Flesh Eater Courts,35.4126196644,2
May2017,Death,50.0,13
May2017,Stormcast Eternals,31.9705963383,2
May2017,Order,45.645253094,25
May2017,Bonesplitterz,74.4168358652,1
May2017,Seraphon,54.2521977414,2
May2017,Free Peoples,29.2232306108,1
May2017,Slaves to Darkness,19.0786952853,1
Apr2017,Chaos,42.8388984365,46
Apr2017,Disciples of Tzeentch,65.1383645667,14
Apr2017,Destruction,52.3003139468,47
Apr2017,Seraphon,79.8573975587,1
Apr2017,Order,43.5077526832,67
Apr2017,Blades of Khorne,35.0261197052,7
Apr2017,Bonesplitterz,54.7789407254,2
Apr2017,Stormcast Eternals,59.2467706426,28
Apr2017,Sylvaneth,59.5489327255,16
Apr2017,Death,42.2189729436,30
Apr2017,Fyreslayers,62.9190197451,4
Apr2017,Flesh Eater Courts,50.9185359226,3
Apr2017,Ironjawz,46.5519191424,5
Apr2017,Maggotkin of Nurgle,54.973822483,1
Apr2017,Beastclaw Raiders,35.7412161854,1
Apr2017,Soulblight,28.8527255654,1
Apr2017,Hosts of Slaanesh,27.5536227618,1
Apr2017,Free Peoples,19.3413861105,1
Apr2017,Clan Skryre,62.6413197666,1
Apr2017,Khorne Bloodbound,51.661778649,3
Mar2017,Destruction,41.3422398858,19
Mar2017,Legion of Azgorh,72.01655364,1
Mar2017,Stormcast Eternals,50.8724079223,28
Mar2017,Flesh Eater Courts,25.5831641348,3
Mar2017,Chaos,40.5570002264,32
Mar2017,Sylvaneth,60.2282394331,21
Mar2017,Death,46.5137042716,23
Mar2017,Disciples of Tzeentch,70.3988049211,10
Mar2017,Ironjawz,43.5638343958,7
Mar2017,Beastclaw Raiders,66.3230632798,1
Mar2017,Order,41.3422398858,15
Mar2017,Khorne Bloodbound,61.4729251145,1
Mar2017,Fyreslayers,66.9125611959,3
Mar2017,Bonesplitterz,57.1643167414,2
Mar2017,Moonclan,38.5270748855,1
Mar2017,Soulblight,34.8679170939,1
Mar2017,Seraphon,33.6769367202,1
Mar2017,Clan Skryre,37.1408576112,1
Feb2017,Destruction,46.5137042716,33
Feb2017,Order,48.0614607524,39
Feb2017,Chaos,54.4422787842,54
Feb2017,Death,56.7549544782,23
Feb2017,Stormcast Eternals,45.645253094,3
Feb2017,Sylvaneth,55.6815401695,4
Feb2017,Beastclaw Raiders,25.5831641348,1
Feb2017,Ironjawz,66.9125611959,5
Feb2017,UNKNOWN_ARMY,37.1438250792,6
Jan2017,Destruction,52.076772776,34
Jan2017,Order,45.026177517,41
Jan2017,Death,45.8518543088,19
Jan2017,Chaos,42.5634311844,21
Jan2017,Tomb Kings,53.317800566,4
Jan2017,Sylvaneth,72.01655364,3
Jan2017,Ironjawz,77.3372647623,1
Jan2017,Stormcast Eternals,58.4083254445,8
Jan2017,Beastclaw Raiders,69.5835432903,2
Jan2017,Blades of Khorne,36.2325082063,4
Jan2017,Maggotkin of Nurgle,64.6169766673,1
Jan2017,Seraphon,38.1608338555,4
Jan2017,Bonesplitterz,45.026177517,1
Jan2017,Brayherd,36.9441340182,1
Jan2017,Deathlords,33.8461119511,1
Jan2017,Bullgor,29.4024078348,1
Jan2017,Dwarfs,22.6627352377,1
Jan2017,Flesh Eater Courts,43.0539816792,3
Dec2016,Stormcast Eternals,50.0,3
Dec2016,Order,41.3503904736,10
Dec2016,Sylvaneth,63.6830651176,1
Dec2016,Chaos,56.9460183208,9
Dec2016,Destruction,50.0,5
Dec2016,Tomb Kings,36.3169348824,1
Dec2016,Death,19.0786952853,1
Nov2016,Order,44.8942593505,23
Nov2016,Death,61.4729251145,28
Nov2016,Destruction,47.5082330971,31
Nov2016,Chaos,40.0287385925,52
Nov2016,Stormcast Eternals,58.8948847738,10
Nov2016,Spiderfang Grots,75.8036347777,1
Nov2016,Sylvaneth,50.0,11
Nov2016,Flesh Eater Courts,48.1491683142,8
Nov2016,Fyreslayers,46.1645208267,4
Nov2016,Legion of Azgorh,24.5289274161,2
Nov2016,Eldritch Council,24.1963652223,1
Nov2016,Bonesplitterz,72.7293478446,2
Nov2016,Ironjawz,47.913855515,2
Nov2016,Beastclaw Raiders,65.4942041252,6
Nov2016,Clan Skryre,35.0118707765,1
Nov2016,Daemons of Nurgle,22.8386240951,2
Nov2016,Nighthaunt,62.266971847,1
Oct2016,Death,60.6123948143,13
Oct2016,Order,41.0641052379,18
Oct2016,Destruction,61.5236949578,10
Oct2016,Chaos,43.4116213264,12
Oct2016,UNKNOWN_ARMY,20.963386646,1
Sep2016,Order,42.6376850239,67
Sep2016,Death,59.0441909195,32
Sep2016,Destruction,48.5899468,38
Sep2016,Chaos,49.8237020451,60
Aug2016,Order,43.8642539007,35
Aug2016,Destruction,54.354746906,19
Aug2016,Chaos,45.2202742815,21
Aug2016,Death,64.6072932199,8
Jul2016,Order,37.6047212052,20
Jul2016,Destruction,46.1274960429,9
Jul2016,Chaos,59.601881979,19
Jul2016,Death,55.7973519498,9
Jun2016,Death,68.8706599878,7
Jun2016,Chaos,51.0870591534,14
Jun2016,Destruction,31.1553347075,6
Jun2016,Order,43.0539816792,15
Apr2016,Destruction,38.1707247262,17
Apr2016,Chaos,47.4885710228,48
Apr2016,Order,45.2637677891,37
Apr2016,Death,61.2943839883,23
Mar2016,Chaos,48.0614607524,37
Mar2016,Destruction,45.2549007281,12
Mar2016,Order,40.398118021,37
Mar2016,Death,55.1001861436,18
Feb2016,Warriors of Chaos,59.4306217248,5
Feb2016,Daemons of Chaos,69.6157332981,4
Feb2016,Stormcast Eternals,53.8821110257,2
Feb2016,High Elves,44.6451988062,4
Feb2016,Tomb Kings,64.1111787581,2
Feb2016,Lizardmen,52.1802350314,4
Feb2016,Vampire Counts,43.6798625248,5
Feb2016,Skaven,40.5693782752,5
Feb2016,Orcs ,46.0592353831,4
Feb2016,Empire,62.4826488174,1
Feb2016,Ogre Kingdoms,43.7243165312,4
Feb2016,Wood Elves,45.2511639696,3
Feb2016,Dark Elves,26.2269718218,1
Feb2016,Order,52.6831623399,9
Feb2016,Chaos,50.0,11
Feb2016,Death,51.3056189292,4
Feb2016,Destruction,36.1808776898,2
Dec2015,Order,56.4295711944,10
Dec2015,Destruction,51.4075825002,4
Dec2015,Chaos,44.2094453293,14
Dec2015,Death,47.822626547,6
Nov2015,High Elves,47.0936215583,13
Nov2015,Stormcast Eternals,71.270146055,4
Nov2015,Lizardmen,61.4729251145,9
Nov2015,Daemons of Chaos,39.3876051857,11
Nov2015,Vampire Counts,53.9646162372,6
Nov2015,Ogre Kingdoms,52.6771005708,8
Nov2015,Empire,50.0,5
Nov2015,Warriors of Chaos,32.4819912796,14
Nov2015,Tomb Kings,50.6144269609,4
Nov2015,Skaven,25.0449177195,3
Nov2015,Orcs ,54.4198981464,4
Nov2015,Bretonnians,78.4208200595,2
Nov2015,Dark Elves,50.1116080509,6
Nov2015,Chaos Dwarfs,38.5270748855,1
Nov2015,Beastmen,25.5831641348,1
Nov2015,Wood Elves,58.0011569559,1
Sep2015,Tomb Kings,77.3372647623,1
Sep2015,Daemons of Chaos,73.4014470951,1
Sep2015,Ogre Kingdoms,66.8816113973,2
Sep2015,Lizardmen,52.4484050426,2
Sep2015,Empire,37.0262588841,2
Sep2015,Dwarfs,38.2992764524,2
Sep2015,Skaven,40.1293674317,1
Sep2015,Warriors of Chaos,29.0228792852,2
Sep2015,Dark Elves,30.8537538726,1
Aug2015,Wood Elves,56.1991201881,6
Aug2015,Lizardmen,53.4862957284,11
Aug2015,Dwarfs,74.9550822805,1
Aug2015,Ogre Kingdoms,38.5270748855,11
Aug2015,Tomb Kings,65.6837072741,3
Aug2015,Daemons of Chaos,50.0,8
Aug2015,High Elves,48.8365833032,7
Aug2015,Warriors of Chaos,58.0011569559,5
Aug2015,Orcs ,42.1462990631,8
Aug2015,Empire,45.7597428552,6
Aug2015,Skaven,33.701865765,6
Aug2015,Vampire Counts,60.8589065896,4
Aug2015,Dark Elves,66.9125611959,5
Aug2015,Bretonnians,51.1634166968,3
Aug2015,Beastmen,22.5665885599,2
