Tamtus,Mariusz Winnicki,Tamtus,Grzegorz Trzaskoma,Marcin "Mandos" Żółciński,Tamtus,Rafał Rubacha,Tamtus,Tamtus,Jacek Skoczek
DeadshotXD,Mateusz Kołakowski,Tomasz Malinowski,DeadshotXD,DeadshotXD,Fukushim,Dagmara "Gaga" Wajs,DeadshotXD,Adrian Kaczyński,DeadshotXD
Damian Kozaczuk,Lukasz Krokos,Damian Kozaczuk,Piotr Miera,Skarab,Damian Kozaczuk,Marek Mum,Damian Kozaczuk,Damian Kozaczuk,Przelas
Paweł,baro,baro,Szymon Kościelniak,baro,KrzysiekS,Sas,baro,Kosa,baro
Ziemek,Adam "Euru" Gajak,Sas,Adam "Euru" Gajak,Jack_Felix,Adam "Euru" Gajak,Adam "Euru" Gajak,Hunter,Adam "Euru" Gajak,Jaras F
Damian Kozaczuk,Lukasz Krokos,Hunter,Lukasz Krokos,Lukasz Krokos,Mateusz Kołakowski,Kosa,Lukasz Krokos,Lukasz Krokos,Antrahte
Arkadiusz Nikiel,Grzegorz Trzaskoma,Arkadiusz Nikiel,Michał Skowron,Antrahte,Arkadiusz Nikiel,Grzegorz Trzaskoma,Arkadiusz Nikiel,Michał Cybulski,Arkadiusz Nikiel
Marcin Młynarczyk,Piotr Miera,Jaras F.,Marcin Młynarczyk,Ziemek,Marcin Młynarczyk,Tomasz Malinowski,Marcin Młynarczyk,Marcin Młynarczyk,CatfishOfDoom
Tamtus,Mariusz Winnicki,Skarab,Mariusz Winnicki,Mariusz Winnicki,Jaras F.,Mariusz Winnicki,CatfishOfDoom,Ziemek,Mariusz Winnicki
Dagmara "Gaga" Wajs,Szymon Kościelniak,Paweł,Dagmara "Gaga" Wajs,Mateusz Eljasz,Dagmara "Gaga" Wajs,Dagmara "Gaga" Wajs,DeadshotXD,Voy,Dagmara
Marek Mum,Jaras F.,Jaras F.,Marcin Młynarczyk,Mariusz Winnicki,Jaras F.,Jaras F.,Przelas,Adam "Euru" Gajak,Jaras F
Krzysztof Witkowski,Bartek Aleksandrowicz,Bartek Aleksandrowicz,Jacek Skoczek,Adrian Kaczyński,Bartek Aleksandrowicz,Jack_Felix,Bartek Aleksandrowicz,Bartek Aleksandrowicz,Grzegorz Trzaskoma
Przelas,Jacek Skoczek,Przelas,CatfishOfDoom,Szymon Kościelniak,Przelas,Jaras F.,Przelas,Damian Kozaczuk,Przelas
Fukushim,KrzysiekS,Mateusz Kołakowski,Fukushim,DeadshotXD,Fukushim,Adrian Kaczyński,Fukushim,Fukushim,Sławomir Urbański
DeadshotXD,Mateusz Kołakowski,Mateusz Kołakowski,Fukushim,Lukasz Krokos,Mateusz Kołakowski,Voy,Mateusz Kołakowski,Mateusz Kołakowski,Szary
Krzysiek Pe,Antrahte,Antrahte,Trylobit Niepokoju,Antrahte,Arkadiusz Nikiel,Jacek Skoczek,Antrahte,Lukasz Krokos,Antrahte
Marcin Młynarczyk,Piotr Miera,Damian Kozaczuk,Piotr Miera,Krzysiek Pe,Piotr Miera,Krzysztof Witkowski,Piotr Miera,Piotr Miera,Trylobit Niepokoju
Przelas,Jacek Skoczek,Bartek Aleksandrowicz,Jacek Skoczek,Szary,Jacek Skoczek,Jacek Skoczek,Antrahte,Tamtus,Jacek Skoczek
Fukushim,KrzysiekS,KrzysiekS,Sławomir Urbański,baro,KrzysiekS,Skarab,KrzysiekS,Krzysztof Witkowski,KrzysiekS
Dagmara "Gaga" Wajs,Szymon Kościelniak,baro,Szymon Kościelniak,Szymon Kościelniak,Przelas,Paweł,Szymon Kościelniak,Marek Mum,Szymon Kościelniak
CatfishOfDoom,Trylobit Niepokoju,Antrahte,Trylobit Niepokoju,Trylobit Niepokoju,Sławomir Urbański,Krzysiek Pe,Trylobit Niepokoju,Piotr Miera,Trylobit Niepokoju
Arkadiusz Nikiel,Grzegorz Trzaskoma,Tamtus,Grzegorz Trzaskoma,Hunter,Grzegorz Trzaskoma,Grzegorz Trzaskoma,Arkadiusz Nikiel,Bartek Aleksandrowicz,Grzegorz Trzaskoma
CatfishOfDoom,Trylobit Niepokoju,Przelas,CatfishOfDoom,CatfishOfDoom,Michał Skowron,Mariusz Winnicki,CatfishOfDoom,Marcin Młynarczyk,CatfishOfDoom
Michał Skowron,Sławomir Urbański,Arkadiusz Nikiel,Michał Skowron,CatfishOfDoom,Michał Skowron,Marcin "Mandos" Żółciński,Michał Skowron,Jack_Felix,Michał Skowron
Michał Skowron,Sławomir Urbański,KrzysiekS,Sławomir Urbański,Trylobit Niepokoju,Sławomir Urbański,Szary,Sławomir Urbański,Fukushim,Sławomir Urbański
